30237.00	32.41	27.35	5.06
30267.00	32.51	27.35	5.16
30297.00	32.60	27.35	5.25
30327.00	32.70	27.35	5.35
30358.00	32.60	27.26	5.34
30388.00	32.51	27.26	5.25
30418.00	32.79	27.35	5.44
30448.00	32.70	27.44	5.26
30478.00	32.70	27.35	5.35
30508.00	32.60	27.44	5.16
30538.00	32.70	27.35	5.35
30568.00	32.70	27.35	5.35
30598.00	32.79	27.35	5.44
30628.00	32.89	27.35	5.54
30658.00	32.79	27.35	5.44
30688.00	32.70	27.35	5.35
30718.00	32.51	27.35	5.16
30748.00	32.89	27.35	5.54
30778.00	32.98	27.35	5.63
30808.00	32.89	27.44	5.45
30838.00	32.70	27.26	5.44
30868.00	33.08	27.35	5.73
30899.00	32.89	27.26	5.63
30929.00	32.60	27.35	5.25
30959.00	32.98	27.44	5.54
30989.00	32.98	27.35	5.63
31019.00	32.98	27.44	5.54
31049.00	33.08	27.35	5.73
31079.00	32.89	27.35	5.54
31109.00	32.98	27.35	5.63
31139.00	32.98	27.35	5.63
31169.00	33.27	27.26	6.01
31199.00	33.08	27.26	5.82
31229.00	33.08	27.35	5.73
31289.00	33.08	27.26	5.82
31319.00	33.08	27.35	5.73
31349.00	32.98	27.26	5.72
31379.00	32.98	27.35	5.63
31409.00	33.08	27.44	5.64
31440.00	33.18	27.35	5.83
31470.00	33.08	27.35	5.73
31500.00	33.27	27.26	6.01
31530.00	33.27	27.26	6.01
31560.00	33.18	27.35	5.83
31590.00	33.18	27.35	5.83
31620.00	33.27	27.26	6.01
31650.00	33.27	27.26	6.01
31680.00	33.08	27.35	5.73
31710.00	33.08	27.44	5.64
31740.00	33.27	27.44	5.83
31770.00	33.37	27.53	5.84
31800.00	33.18	27.44	5.74
31830.00	33.37	27.44	5.93
31860.00	33.27	27.44	5.83
31890.00	33.27	27.35	5.92
31920.00	33.37	27.35	6.02
31950.00	33.27	27.26	6.01
31981.00	33.27	27.26	6.01
32011.00	33.37	27.62	5.75
32041.00	33.37	27.62	5.75
32071.00	33.46	27.62	5.84
32101.00	33.46	27.62	5.84
32131.00	33.56	27.53	6.03
32161.00	33.37	27.44	5.93
32191.00	33.46	27.35	6.11
32221.00	33.46	27.35	6.11
32251.00	33.46	27.35	6.11
32281.00	33.46	27.26	6.20
32311.00	33.46	27.26	6.20
32341.00	33.37	27.26	6.11
32371.00	33.46	27.35	6.11
32401.00	33.37	27.44	5.93
32431.00	33.37	27.44	5.93
32491.00	33.37	27.44	5.93
32521.00	33.46	27.44	6.02
32552.00	33.46	27.35	6.11
32582.00	33.37	27.35	6.02
32612.00	33.37	27.35	6.02
32642.00	33.37	27.44	5.93
32672.00	33.37	27.44	5.93
32702.00	33.46	27.44	6.02
32732.00	33.27	27.44	5.83
32762.00	33.37	27.53	5.84
32792.00	33.37	27.53	5.84
32822.00	33.27	27.44	5.83
32852.00	33.27	27.44	5.83
32882.00	33.27	27.44	5.83
32912.00	33.27	27.44	5.83
32942.00	33.46	27.44	6.02
32972.00	33.46	27.44	6.02
33002.00	33.37	27.35	6.02
33032.00	33.27	27.44	5.83
33062.00	33.37	27.44	5.93
33093.00	33.18	27.35	5.83
33123.00	33.08	27.53	5.55
33153.00	33.08	27.35	5.73
33183.00	33.27	27.44	5.83
33213.00	33.27	27.44	5.83
33243.00	33.18	27.35	5.83
33273.00	33.08	27.35	5.73
33303.00	33.18	27.44	5.74
33333.00	33.08	27.35	5.73
33363.00	33.27	27.35	5.92
33393.00	33.18	27.44	5.74
33423.00	33.18	27.44	5.74
33453.00	33.18	27.35	5.83
33483.00	33.08	27.44	5.64
33513.00	33.27	27.44	5.83
33543.00	33.18	27.35	5.83
33573.00	33.18	27.26	5.92
33603.00	33.18	27.35	5.83
33634.00	33.18	27.17	6.01
33664.00	33.27	27.35	5.92
33694.00	33.18	27.35	5.83
33724.00	33.27	27.35	5.92
33754.00	33.08	27.35	5.73
33784.00	33.18	27.35	5.83
33814.00	33.08	27.35	5.73
33844.00	32.89	27.26	5.63
33874.00	32.98	27.26	5.72
33904.00	33.18	27.26	5.92
33934.00	33.08	27.26	5.82
33964.00	33.18	27.26	5.92
33994.00	33.18	27.26	5.92
34024.00	33.08	27.35	5.73
34054.00	32.98	27.26	5.72
34084.00	33.18	27.26	5.92
34114.00	33.18	27.44	5.74
34144.00	33.18	27.26	5.92
34174.00	33.08	27.35	5.73
34205.00	33.27	27.35	5.92
34235.00	33.08	27.26	5.82
34265.00	33.18	27.35	5.83
34295.00	33.18	27.26	5.92
34325.00	33.18	27.26	5.92
34355.00	33.27	27.35	5.92
34385.00	33.27	27.35	5.92
34415.00	33.27	27.35	5.92
34445.00	33.27	27.35	5.92
34475.00	33.27	27.35	5.92
34505.00	33.18	27.35	5.83
34535.00	33.27	27.26	6.01
34565.00	33.18	27.26	5.92
34595.00	33.08	27.26	5.82
34625.00	33.27	27.26	6.01
34655.00	33.18	27.26	5.92
34685.00	33.37	27.26	6.11
34716.00	33.37	27.17	6.20
34746.00	33.27	27.17	6.10
34776.00	33.37	27.17	6.20
34806.00	33.37	27.26	6.11
34836.00	33.46	27.26	6.20
34866.00	33.46	27.26	6.20
34896.00	33.46	27.26	6.20
34926.00	33.37	27.17	6.20
34956.00	33.27	27.26	6.01
34986.00	33.37	27.26	6.11
35016.00	33.27	27.26	6.01
35046.00	33.56	27.35	6.21
35076.00	33.56	27.35	6.21
35106.00	33.46	27.35	6.11
35136.00	33.46	27.35	6.11
35166.00	33.56	27.35	6.21
35196.00	33.56	27.26	6.30
35226.00	33.56	27.26	6.30
35256.00	33.37	27.17	6.20
35287.00	33.27	27.26	6.01
35317.00	33.27	27.35	5.92
35347.00	33.37	27.35	6.02
35377.00	33.27	27.26	6.01
35407.00	33.27	27.35	5.92
35437.00	33.46	27.35	6.11
35467.00	33.37	27.35	6.02
35497.00	33.37	27.26	6.11
35527.00	33.27	27.26	6.01
35557.00	33.27	27.26	6.01
35587.00	33.37	27.26	6.11
35617.00	33.27	27.26	6.01
35647.00	33.37	27.26	6.11
35677.00	33.37	27.35	6.02
35707.00	33.37	27.26	6.11
35737.00	33.37	27.26	6.11
35767.00	33.37	27.26	6.11
35797.00	33.37	27.17	6.20
35828.00	33.56	27.26	6.30
35858.00	33.66	27.26	6.40
35888.00	33.66	27.35	6.31
35918.00	33.56	27.26	6.30
35948.00	33.27	27.26	6.01
35978.00	33.37	27.17	6.20
36008.00	33.56	27.26	6.30
36038.00	33.66	27.26	6.40
36068.00	33.56	27.26	6.30
36098.00	33.46	27.26	6.20
36128.00	33.56	27.26	6.30
36158.00	33.66	27.26	6.40
36188.00	33.46	27.26	6.20
36218.00	33.46	27.26	6.20
36248.00	33.56	27.26	6.30
36278.00	33.56	27.26	6.30
36308.00	33.56	27.26	6.30
36338.00	33.56	27.26	6.30
36369.00	33.46	27.26	6.20
36399.00	33.56	27.26	6.30
36429.00	33.56	27.26	6.30
36459.00	33.56	27.26	6.30
36489.00	33.37	27.17	6.20
36519.00	33.46	27.26	6.20
36549.00	33.56	27.26	6.30
36579.00	33.56	27.26	6.30
36609.00	33.56	27.26	6.30
36639.00	33.37	27.17	6.20
36669.00	33.27	27.26	6.01
36699.00	33.18	27.35	5.83
36729.00	33.18	27.17	6.01
36759.00	33.37	27.26	6.11
36789.00	33.18	27.17	6.01
36819.00	33.37	27.17	6.20
36849.00	33.46	27.26	6.20
36879.00	33.27	27.26	6.01
36910.00	33.37	27.35	6.02
36940.00	33.37	27.35	6.02
36970.00	33.46	27.35	6.11
37000.00	33.46	27.26	6.20
37030.00	33.46	27.26	6.20
37060.00	33.46	27.17	6.29
37090.00	33.46	27.17	6.29
37120.00	33.46	27.26	6.20
37150.00	33.37	27.26	6.11
37180.00	33.27	27.26	6.01
37210.00	33.37	27.26	6.11
37240.00	33.37	27.17	6.20
37270.00	33.46	27.17	6.29
38412.00	32.51	26.64	5.87
33814.00	33.08	27.35	5.73
33844.00	32.89	27.26	5.63
33874.00	32.98	27.26	5.72
33904.00	33.18	27.26	5.92
33934.00	33.08	27.26	5.82
33964.00	33.18	27.26	5.92
33994.00	33.18	27.26	5.92
34024.00	33.08	27.35	5.73
34054.00	32.98	27.26	5.72
34084.00	33.18	27.26	5.92
34114.00	33.18	27.44	5.74
34144.00	33.18	27.26	5.92
34174.00	33.08	27.35	5.73
34205.00	33.27	27.35	5.92
34235.00	33.08	27.26	5.82
34265.00	33.18	27.35	5.83
34295.00	33.18	27.26	5.92
34325.00	33.18	27.26	5.92
34355.00	33.27	27.35	5.92
34385.00	33.27	27.35	5.92
34415.00	33.27	27.35	5.92
34445.00	33.27	27.35	5.92
34475.00	33.27	27.35	5.92
34505.00	33.18	27.35	5.83
34535.00	33.27	27.26	6.01
34565.00	33.18	27.26	5.92
34595.00	33.08	27.26	5.82
34625.00	33.27	27.26	6.01
34655.00	33.18	27.26	5.92
34685.00	33.37	27.26	6.11
34716.00	33.37	27.17	6.20
34746.00	33.27	27.17	6.10
34776.00	33.37	27.17	6.20
34806.00	33.37	27.26	6.11
34836.00	33.46	27.26	6.20
34866.00	33.46	27.26	6.20
34896.00	33.46	27.26	6.20
34926.00	33.37	27.17	6.20
34956.00	33.27	27.26	6.01
34986.00	33.37	27.26	6.11
35016.00	33.27	27.26	6.01
35046.00	33.56	27.35	6.21
35076.00	33.56	27.35	6.21
35106.00	33.46	27.35	6.11
35136.00	33.46	27.35	6.11
35166.00	33.56	27.35	6.21
35196.00	33.56	27.26	6.30
35226.00	33.56	27.26	6.30
35256.00	33.37	27.17	6.20
35287.00	33.27	27.26	6.01
35317.00	33.27	27.35	5.92
35347.00	33.37	27.35	6.02
35377.00	33.27	27.26	6.01
35407.00	33.27	27.35	5.92
35437.00	33.46	27.35	6.11
35467.00	33.37	27.35	6.02
35497.00	33.37	27.26	6.11
35527.00	33.27	27.26	6.01
35557.00	33.27	27.26	6.01
35587.00	33.37	27.26	6.11
35617.00	33.27	27.26	6.01
35647.00	33.37	27.26	6.11
35677.00	33.37	27.35	6.02
35707.00	33.37	27.26	6.11
35737.00	33.37	27.26	6.11
35767.00	33.37	27.26	6.11
35797.00	33.37	27.17	6.20
35828.00	33.56	27.26	6.30
35858.00	33.66	27.26	6.40
35888.00	33.66	27.35	6.31
35918.00	33.56	27.26	6.30
35948.00	33.27	27.26	6.01
35978.00	33.37	27.17	6.20
36008.00	33.56	27.26	6.30
36038.00	33.66	27.26	6.40
36068.00	33.56	27.26	6.30
36098.00	33.46	27.26	6.20
36128.00	33.56	27.26	6.30
36158.00	33.66	27.26	6.40
36188.00	33.46	27.26	6.20
36218.00	33.46	27.26	6.20
36248.00	33.56	27.26	6.30
36278.00	33.56	27.26	6.30
36308.00	33.56	27.26	6.30
36338.00	33.56	27.26	6.30
36369.00	33.46	27.26	6.20
36399.00	33.56	27.26	6.30
36429.00	33.56	27.26	6.30
36459.00	33.56	27.26	6.30
36489.00	33.37	27.17	6.20
36519.00	33.46	27.26	6.20
36549.00	33.56	27.26	6.30
36579.00	33.56	27.26	6.30
36609.00	33.56	27.26	6.30
36639.00	33.37	27.17	6.20
36669.00	33.27	27.26	6.01
36699.00	33.18	27.35	5.83
36729.00	33.18	27.17	6.01
36759.00	33.37	27.26	6.11
36789.00	33.18	27.17	6.01
36819.00	33.37	27.17	6.20
36849.00	33.46	27.26	6.20
36879.00	33.27	27.26	6.01
36910.00	33.37	27.35	6.02
36940.00	33.37	27.35	6.02
36970.00	33.46	27.35	6.11
37000.00	33.46	27.26	6.20
37030.00	33.46	27.26	6.20
37060.00	33.46	27.17	6.29
37090.00	33.46	27.17	6.29
37120.00	33.46	27.26	6.20
37150.00	33.37	27.26	6.11
37180.00	33.27	27.26	6.01
37210.00	33.37	27.26	6.11
37240.00	33.37	27.17	6.20
37270.00	33.46	27.17	6.29
38412.00	32.51	26.64	5.87
